ts,run_id,component,operation,metric,value_ms,program_id,service_id
1787097115501,1787097115-437153046-10456,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115501,1787097115-437153046-10456,integration_process,write,encrypt_ms,0.000259,2,hospital-service
1787097115501,1787097115-437153046-10456,integration_process,write,write_request_response_ms,38.625867,2,hospital-service
1787097115501,1787097115-437153046-10456,integration_process,write,write_act_total_ms,38.632147,2,hospital-service
1787097115508,1787097115-437153046-10456,digital_service,post,verifyCertificate_ms,0.004620,2,messaging-service
1787097115508,1787097115-437153046-10456,digital_service,post,decrypt_ms,0.004380,2,messaging-service
1787097115509,1787097115-437153046-10456,digital_service,post,storeLocalData_ms,0.736154,2,messaging-service
1787097115509,1787097115-437153046-10456,digital_service,post,post_total_ms,1.301105,2,messaging-service
1787097115520,1787097115-437153046-10456,integration_process,write,getServicePublicKey_ms,0.000079,2,messaging-service
1787097115520,1787097115-437153046-10456,integration_process,write,encrypt_ms,0.000421,2,messaging-service
1787097115520,1787097115-437153046-10456,integration_process,write,write_request_response_ms,19.234171,2,messaging-service
1787097115520,1787097115-437153046-10456,integration_process,write,write_act_total_ms,19.240191,2,messaging-service
1787097115520,1787097115-437153046-10456,integration_process,execute,execute_total_ms,83.766818,2,
1787097115535,1787097115-525939582-10457,digital_service,request,verifyCertificate_ms,0.004000,2,health-registry-service
1787097115539,1787097115-525939582-10457,digital_service,request,retrieveLocalData_ms,3.886155,2,health-registry-service
1787097115540,1787097115-525939582-10457,digital_service,request,encrypt_ms,0.004641,2,health-registry-service
1787097115540,1787097115-525939582-10457,digital_service,request,request_total_ms,4.555569,2,health-registry-service
1787097115551,1787097115-525939582-10457,integration_process,read,read_request_response_ms,25.799238,2,health-registry-service
1787097115551,1787097115-525939582-10457,integration_process,read,read_parse_ms,0.009620,2,health-registry-service
1787097115551,1787097115-525939582-10457,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097115551,1787097115-525939582-10457,integration_process,read,read_act_total_ms,25.818719,2,health-registry-service
1787097115558,1787097115-525939582-10457,digital_service,post,verifyCertificate_ms,0.004840,2,hospital-service
1787097115558,1787097115-525939582-10457,digital_service,post,decrypt_ms,0.004041,2,hospital-service
1787097115578,1787097115-525939582-10457,digital_service,post,storeLocalData_ms,19.704720,2,hospital-service
1787097115578,1787097115-525939582-10457,digital_service,post,post_total_ms,20.345112,2,hospital-service
1787097115590,1787097115-525939582-10457,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097115590,1787097115-525939582-10457,integration_process,write,encrypt_ms,0.000259,2,hospital-service
1787097115590,1787097115-525939582-10457,integration_process,write,write_request_response_ms,38.418282,2,hospital-service
1787097115590,1787097115-525939582-10457,integration_process,write,write_act_total_ms,38.425842,2,hospital-service
1787097115597,1787097115-525939582-10457,digital_service,post,verifyCertificate_ms,0.004939,2,messaging-service
1787097115597,1787097115-525939582-10457,digital_service,post,decrypt_ms,0.004200,2,messaging-service
1787097115598,1787097115-525939582-10457,digital_service,post,storeLocalData_ms,0.879397,2,messaging-service
1787097115598,1787097115-525939582-10457,digital_service,post,post_total_ms,1.481228,2,messaging-service
1787097115609,1787097115-525939582-10457,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097115609,1787097115-525939582-10457,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097115609,1787097115-525939582-10457,integration_process,write,write_request_response_ms,19.524777,2,messaging-service
1787097115609,1787097115-525939582-10457,integration_process,write,write_act_total_ms,19.531198,2,messaging-service
1787097115609,1787097115-525939582-10457,integration_process,execute,execute_total_ms,84.000343,2,
1787097115624,1787097115-614991522-10458,digital_service,request,verifyCertificate_ms,0.004100,2,health-registry-service
1787097115640,1787097115-614991522-10458,digital_service,request,retrieveLocalData_ms,15.818666,2,health-registry-service
1787097115640,1787097115-614991522-10458,digital_service,request,encrypt_ms,0.005220,2,health-registry-service
1787097115641,1787097115-614991522-10458,digital_service,request,request_total_ms,16.556320,2,health-registry-service
1787097115652,1787097115-614991522-10458,integration_process,read,read_request_response_ms,37.577705,2,health-registry-service
1787097115652,1787097115-614991522-10458,integration_process,read,read_parse_ms,0.008221,2,health-registry-service
1787097115652,1787097115-614991522-10458,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097115652,1787097115-614991522-10458,integration_process,read,read_act_total_ms,37.596227,2,health-registry-service
1787097115659,1787097115-614991522-10458,digital_service,post,verifyCertificate_ms,0.004900,2,hospital-service
1787097115659,1787097115-614991522-10458,digital_service,post,decrypt_ms,0.004160,2,hospital-service
1787097115679,1787097115-614991522-10458,digital_service,post,storeLocalData_ms,19.794982,2,hospital-service
1787097115679,1787097115-614991522-10458,digital_service,post,post_total_ms,20.453976,2,hospital-service
1787097115691,1787097115-614991522-10458,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097115691,1787097115-614991522-10458,integration_process,write,encrypt_ms,0.000260,2,hospital-service
1787097115691,1787097115-614991522-10458,integration_process,write,write_request_response_ms,38.536125,2,hospital-service
1787097115691,1787097115-614991522-10458,integration_process,write,write_act_total_ms,38.542825,2,hospital-service
1787097115697,1787097115-614991522-10458,digital_service,post,verifyCertificate_ms,0.005301,2,messaging-service
1787097115698,1787097115-614991522-10458,digital_service,post,decrypt_ms,0.004779,2,messaging-service
1787097115699,1787097115-614991522-10458,digital_service,post,storeLocalData_ms,0.796496,2,messaging-service
1787097115699,1787097115-614991522-10458,digital_service,post,post_total_ms,1.417289,2,messaging-service
1787097115710,1787097115-614991522-10458,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097115710,1787097115-614991522-10458,integration_process,write,encrypt_ms,0.000421,2,messaging-service
1787097115710,1787097115-614991522-10458,integration_process,write,write_request_response_ms,19.353694,2,messaging-service
1787097115710,1787097115-614991522-10458,integration_process,write,write_act_total_ms,19.359734,2,messaging-service
1787097115710,1787097115-614991522-10458,integration_process,execute,execute_total_ms,95.680069,2,
1787097115725,1787097115-716171557-10459,digital_service,request,verifyCertificate_ms,0.004060,2,health-registry-service
1787097115730,1787097115-716171557-10459,digital_service,request,retrieveLocalData_ms,3.925535,2,health-registry-service
1787097115730,1787097115-716171557-10459,digital_service,request,encrypt_ms,0.004640,2,health-registry-service
1787097115730,1787097115-716171557-10459,digital_service,request,request_total_ms,4.588448,2,health-registry-service
1787097115742,1787097115-716171557-10459,integration_process,read,read_request_response_ms,25.774678,2,health-registry-service
1787097115742,1787097115-716171557-10459,integration_process,read,read_parse_ms,0.009101,2,health-registry-service
1787097115742,1787097115-716171557-10459,integration_process,read,decrypt_ms,0.000180,2,health-registry-service
1787097115742,1787097115-716171557-10459,integration_process,read,read_act_total_ms,25.793479,2,health-registry-service
1787097115748,1787097115-716171557-10459,digital_service,post,verifyCertificate_ms,0.004921,2,hospital-service
1787097115748,1787097115-716171557-10459,digital_service,post,decrypt_ms,0.004721,2,hospital-service
1787097115768,1787097115-716171557-10459,digital_service,post,storeLocalData_ms,19.842624,2,hospital-service
1787097115769,1787097115-716171557-10459,digital_service,post,post_total_ms,20.497855,2,hospital-service
1787097115780,1787097115-716171557-10459,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097115780,1787097115-716171557-10459,integration_process,write,encrypt_ms,0.000279,2,hospital-service
1787097115780,1787097115-716171557-10459,integration_process,write,write_request_response_ms,38.591886,2,hospital-service
1787097115780,1787097115-716171557-10459,integration_process,write,write_act_total_ms,38.599206,2,hospital-service
1787097115787,1787097115-716171557-10459,digital_service,post,verifyCertificate_ms,0.004840,2,messaging-service
1787097115787,1787097115-716171557-10459,digital_service,post,decrypt_ms,0.004281,2,messaging-service
1787097115788,1787097115-716171557-10459,digital_service,post,storeLocalData_ms,0.776236,2,messaging-service
1787097115788,1787097115-716171557-10459,digital_service,post,post_total_ms,1.372285,2,messaging-service
1787097115800,1787097115-716171557-10459,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097115800,1787097115-716171557-10459,integration_process,write,encrypt_ms,0.000400,2,messaging-service
1787097115800,1787097115-716171557-10459,integration_process,write,write_request_response_ms,19.383875,2,messaging-service
1787097115800,1787097115-716171557-10459,integration_process,write,write_act_total_ms,19.389956,2,messaging-service
1787097115800,1787097115-716171557-10459,integration_process,execute,execute_total_ms,83.981302,2,
1787097115815,1787097115-805463263-10460,digital_service,request,verifyCertificate_ms,0.004140,2,health-registry-service
1787097115819,1787097115-805463263-10460,digital_service,request,retrieveLocalData_ms,3.910436,2,health-registry-service
1787097115819,1787097115-805463263-10460,digital_service,request,encrypt_ms,0.004701,2,health-registry-service
1787097115819,1787097115-805463263-10460,digital_service,request,request_total_ms,4.589109,2,health-registry-service
1787097115831,1787097115-805463263-10460,integration_process,read,read_request_response_ms,25.696516,2,health-registry-service
1787097115831,1787097115-805463263-10460,integration_process,read,read_parse_ms,0.008040,2,health-registry-service
1787097115831,1787097115-805463263-10460,integration_process,read,decrypt_ms,0.000179,2,health-registry-service
1787097115831,1787097115-805463263-10460,integration_process,read,read_act_total_ms,25.714736,2,health-registry-service
1787097115837,1787097115-805463263-10460,digital_service,post,verifyCertificate_ms,0.005000,2,hospital-service
1787097115838,1787097115-805463263-10460,digital_service,post,decrypt_ms,0.004279,2,hospital-service
1787097115858,1787097115-805463263-10460,digital_service,post,storeLocalData_ms,20.189491,2,hospital-service
1787097115858,1787097115-805463263-10460,digital_service,post,post_total_ms,20.848403,2,hospital-service
1787097115870,1787097115-805463263-10460,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115870,1787097115-805463263-10460,integration_process,write,encrypt_ms,0.000239,2,hospital-service
1787097115870,1787097115-805463263-10460,integration_process,write,write_request_response_ms,38.914372,2,hospital-service
1787097115870,1787097115-805463263-10460,integration_process,write,write_act_total_ms,38.921012,2,hospital-service
1787097115876,1787097115-805463263-10460,digital_service,post,verifyCertificate_ms,0.004741,2,messaging-service
1787097115877,1787097115-805463263-10460,digital_service,post,decrypt_ms,0.004280,2,messaging-service
1787097115878,1787097115-805463263-10460,digital_service,post,storeLocalData_ms,0.793056,2,messaging-service
1787097115878,1787097115-805463263-10460,digital_service,post,post_total_ms,1.378247,2,messaging-service
1787097115889,1787097115-805463263-10460,integration_process,write,getServicePublicKey_ms,0.000060,2,messaging-service
1787097115889,1787097115-805463263-10460,integration_process,write,encrypt_ms,0.000601,2,messaging-service
1787097115889,1787097115-805463263-10460,integration_process,write,write_request_response_ms,19.364514,2,messaging-service
1787097115889,1787097115-805463263-10460,integration_process,write,write_act_total_ms,19.370734,2,messaging-service
1787097115889,1787097115-805463263-10460,integration_process,execute,execute_total_ms,84.218086,2,
1787097115904,1787097115-894923811-10461,digital_service,request,verifyCertificate_ms,0.004361,2,health-registry-service
1787097115908,1787097115-894923811-10461,digital_service,request,retrieveLocalData_ms,3.907295,2,health-registry-service
1787097115908,1787097115-894923811-10461,digital_service,request,encrypt_ms,0.004621,2,health-registry-service
1787097115909,1787097115-894923811-10461,digital_service,request,request_total_ms,4.572369,2,health-registry-service
1787097115920,1787097115-894923811-10461,integration_process,read,read_request_response_ms,25.662497,2,health-registry-service
1787097115920,1787097115-894923811-10461,integration_process,read,read_parse_ms,0.008220,2,health-registry-service
1787097115920,1787097115-894923811-10461,integration_process,read,decrypt_ms,0.000460,2,health-registry-service
1787097115920,1787097115-894923811-10461,integration_process,read,read_act_total_ms,25.681136,2,health-registry-service
1787097115927,1787097115-894923811-10461,digital_service,post,verifyCertificate_ms,0.004720,2,hospital-service
1787097115927,1787097115-894923811-10461,digital_service,post,decrypt_ms,0.004161,2,hospital-service
1787097115947,1787097115-894923811-10461,digital_service,post,storeLocalData_ms,20.086429,2,hospital-service
1787097115947,1787097115-894923811-10461,digital_service,post,post_total_ms,20.734181,2,hospital-service
1787097115959,1787097115-894923811-10461,integration_process,write,getServicePublicKey_ms,0.000060,2,hospital-service
1787097115959,1787097115-894923811-10461,integration_process,write,encrypt_ms,0.000279,2,hospital-service
1787097115959,1787097115-894923811-10461,integration_process,write,write_request_response_ms,38.771628,2,hospital-service
1787097115959,1787097115-894923811-10461,integration_process,write,write_act_total_ms,38.777709,2,hospital-service
1787097115966,1787097115-894923811-10461,digital_service,post,verifyCertificate_ms,0.005400,2,messaging-service
1787097115966,1787097115-894923811-10461,digital_service,post,decrypt_ms,0.005000,2,messaging-service
1787097115967,1787097115-894923811-10461,digital_service,post,storeLocalData_ms,0.805476,2,messaging-service
1787097115967,1787097115-894923811-10461,digital_service,post,post_total_ms,1.418607,2,messaging-service
1787097115978,1787097115-894923811-10461,integration_process,write,getServicePublicKey_ms,0.000059,2,messaging-service
1787097115978,1787097115-894923811-10461,integration_process,write,encrypt_ms,0.000401,2,messaging-service
1787097115978,1787097115-894923811-10461,integration_process,write,write_request_response_ms,19.338494,2,messaging-service
1787097115978,1787097115-894923811-10461,integration_process,write,write_act_total_ms,19.344193,2,messaging-service
1787097115978,1787097115-894923811-10461,integration_process,execute,execute_total_ms,83.987023,2,
1787097115994,1787097115-984306799-10462,digital_service,request,verifyCertificate_ms,0.004399,2,health-registry-service
1787097115998,1787097115-984306799-10462,digital_service,request,retrieveLocalData_ms,3.902715,2,health-registry-service
1787097115998,1787097115-984306799-10462,digital_service,request,encrypt_ms,0.004640,2,health-registry-service
1787097115998,1787097115-984306799-10462,digital_service,request,request_total_ms,4.562688,2,health-registry-service
1787097116009,1787097115-984306799-10462,integration_process,read,read_request_response_ms,25.608995,2,health-registry-service
1787097116010,1787097115-984306799-10462,integration_process,read,read_parse_ms,0.007581,2,health-registry-service
1787097116010,1787097115-984306799-10462,integration_process,read,decrypt_ms,0.000160,2,health-registry-service
1787097116010,1787097115-984306799-10462,integration_process,read,read_act_total_ms,25.626256,2,health-registry-service
1787097116016,1787097115-984306799-10462,digital_service,post,verifyCertificate_ms,0.004881,2,hospital-service
1787097116016,1787097115-984306799-10462,digital_service,post,decrypt_ms,0.004820,2,hospital-service
1787097116037,1787097115-984306799-10462,digital_service,post,storeLocalData_ms,19.988066,2,hospital-service
1787097116037,1787097115-984306799-10462,digital_service,post,post_total_ms,20.647418,2,hospital-service
1787097116048,1787097115-984306799-10462,integration_process,write,getServicePublicKey_ms,0.000080,2,hospital-service
1787097116048,1787097115-984306799-10462,integration_process,write,encrypt_ms,0.000219,2,hospital-service
1787097116048,1787097115-984306799-10462,integration_process,write,write_request_response_ms,38.669068,2,hospital-service
1787097116048,1787097115-984306799-10462,integration_process,write,write_act_total_ms,38.686048,2,hospital-service
1787097116055,1787097115-984306799-10462,digital_service,post,verifyCertificate_ms,0.004899,2,messaging-service
1787097116055,1787097115-984306799-10462,digital_service,post,decrypt_ms,0.004500,2,messaging-service
1787097116056,1787097115-984306799-10462,digital_service,post,storeLocalData_ms,0.790515,2,messaging-service
1787097116056,1787097115-984306799-10462,digital_service,post,post_total_ms,1.367286,2,messaging-service
1787097116068,1787097115-984306799-10462,integration_process,write,getServicePublicKey_ms,0.000080,2,messaging-service
1787097116068,1787097115-984306799-10462,integration_process,write,encrypt_ms,0.000540,2,messaging-service
1787097116068,1787097115-984306799-10462,integration_process,write,write_request_response_ms,19.314693,2,messaging-service
1787097116068,1787097115-984306799-10462,integration_process,write,write_act_total_ms,19.320913,2,messaging-service
1787097116068,1787097115-984306799-10462,integration_process,execute,execute_total_ms,83.821200,2,
